longitude,latitude,2001-01-01,2002-01-01,2003-01-01,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01
-93.87543,32.87515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.87543,33.12515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.87543,33.37515,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8
-93.87543,33.62515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.87543,33.87515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.87543,34.12516,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.87543,34.37516,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
-93.87543,34.62516,8,8,8,8,8,8,8,4,4,4,8,8,8,8,8,4,4,4,5,5,5,4
-93.87543,34.87516,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4
-93.87543,35.12516,8,8,8,9,8,8,8,9,8,9,8,8,8,9,9,8,9,9,9,9,8,9
-93.87543,35.37516,8,8,8,8,8,9,8,9,8,8,8,8,8,8,8,8,8,8,8,8,9,9
-93.87543,35.62516,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
-93.87543,35.87516,4,4,4,4,4,4,4,4,4,4,9,9,9,9,4,4,9,9,9,9,9,9
-93.87543,36.12517,8,4,4,4,4,9,9,9,4,4,4,4,8,4,4,4,9,4,4,9,9,4
-93.87543,36.37517,4,4,4,4,4,4,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4
-93.62543,25.87512,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,26.12512,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,26.37512,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,26.62512,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,26.87512,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,27.12512,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,27.37513,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,27.62513,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,27.87513,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,28.12513,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,28.37513,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,28.62513,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,28.87513,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,29.12513,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,29.37513,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,29.62514,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
-93.62543,29.87514,11,11,9,9,9,11,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,9
-93.62543,30.12514,8,8,8,8,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,8,8
-93.62543,30.37514,8,8,8,2,2,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,8,8
-93.62543,30.62514,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,30.87514,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,31.12514,5,8,8,5,5,8,8,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8
-93.62543,31.37514,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,5,17,5,8,8
-93.62543,31.62514,8,8,8,5,8,8,8,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,31.87515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,32.12515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,32.37515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,32.62515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,32.87515,8,8,8,5,5,8,5,5,5,5,8,8,5,5,5,5,5,5,5,5,5,5
-93.62543,33.12515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,33.37515,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,8
-93.62543,33.62515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,33.87515,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,8,8,8,8,8
-93.62543,34.12516,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,34.37516,8,8,4,4,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5
-93.62543,34.62516,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,5,4,4,4,8,8
-93.62543,34.87516,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4
-93.62543,35.12516,8,8,8,9,8,8,8,9,8,9,8,8,8,9,9,8,9,9,9,9,8,9
-93.62543,35.37516,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-93.62543,35.62516,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
-93.62543,35.87516,8,4,4,4,4,9,9,9,4,4,4,4,8,4,4,4,9,4,4,9,9,4
-93.62543,36.12517,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
-93.62543,36.37517,8,4,4,4,4,4,4,9,4,4,4,8,4,4,4,4,4,4,4,9,4,4
