t,accuracy,precision_avg,recall_avg,f1_avg
700.0,0.34238765008576333,0.17487560003110356,0.18462859805404233,0.13553632721516048
701.0,0.3647186963979417,0.17752619277118167,0.187195017522313,0.13802621489985814
702.0,0.28042367066895374,0.16610695049633586,0.1817229444870834,0.12254706526636716
703.0,0.3566998284734134,0.1778091010079115,0.18731058172802517,0.13702677973240782
704.0,0.33123842195540304,0.1729910125506937,0.1876689380967814,0.13384389406946515
705.0,0.30651972555746143,0.17224519347250747,0.18787413034660164,0.1288345384079318
706.0,0.2996449399656947,0.16724612586417759,0.19161705502230506,0.12580770320537682
707.0,0.378451114922813,0.1819664087389179,0.18336442724343174,0.13964674963562937
708.0,0.3511955403087479,0.17505411741311028,0.1869569734598736,0.13673070139720195
709.0,0.3279982847341338,0.16857842602192646,0.18697045086072403,0.13079779632746888
710.0,0.27867409948542027,0.16670029030616673,0.18399493248906618,0.12225716122748186
711.0,0.3499108061749571,0.17291453122136,0.18802974525438299,0.13312156560740848
712.0,0.30894168096054886,0.16659172995370147,0.1855316788575199,0.12857146521664556
713.0,0.38332761578044594,0.17656280037132183,0.18344201222778786,0.1369409402374722
714.0,0.2914648370497427,0.16498637487858678,0.19094710506545304,0.12461078175007718
715.0,0.3779502572898799,0.17576035875543677,0.18576225515157144,0.13657232696382823
716.0,0.2993481989708405,0.17078695077272096,0.18590733664292164,0.12573989702769756
717.0,0.3495557461406518,0.17477373324200188,0.18875211446352502,0.13567812614501115
718.0,0.3087204116638079,0.17221063888594335,0.1856742248805788,0.12955904277136268
719.0,0.28867238421955405,0.16726212831381235,0.18385030254648496,0.12437105599310189
720.0,0.2823962264150944,0.16826862411759133,0.18578689797699247,0.1239030339138271
721.0,0.31627444253859344,0.1674684260140472,0.18434954446915877,0.1289396928442198
722.0,0.31450771869639793,0.16966858877338895,0.18424113693553795,0.12973726805585353
723.0,0.3087152658662093,0.1679508636937116,0.1835347164242415,0.12853025431692322
724.0,0.29042024013722123,0.16539385138570029,0.19037414560517968,0.12481834851889789
725.0,0.2906655231560892,0.16396791639870634,0.18348731670150495,0.12573530719074844
726.0,0.2909519725557461,0.16945226165296481,0.18810877593000958,0.12591432304567038
727.0,0.37528301886792453,0.18014336773483017,0.18494994261285921,0.13960801256511965
728.0,0.28645797598627787,0.1629335681193054,0.18626567110821668,0.12345567572039398
729.0,0.3079605488850772,0.1684825939148801,0.19069784762324174,0.1278360521764655
730.0,0.46644082332761583,0.20180513104377149,0.2033499381526041,0.16223794284748982
731.0,0.32491080617495716,0.17167380581102998,0.19044512285641033,0.13084633181727462
732.0,0.3004579759862779,0.16690922536366748,0.1904495744515982,0.12694162259578104
733.0,0.3432487135506003,0.17313129807204472,0.18900101405901854,0.1345106734808005
734.0,0.37418524871355063,0.18024948205486666,0.18591375382046824,0.13922697303443402
735.0,0.28370497427101204,0.16795500908248331,0.18919382443847155,0.12322918743233537
736.0,0.295032590051458,0.1654510101215851,0.18661673493043315,0.12659031088202205
737.0,0.3417993138936535,0.1719796680449109,0.18801815611219208,0.13216885797441932
738.0,0.31463979416809607,0.17379196497563656,0.18843763760096777,0.13033387453703557
739.0,0.27592281303602056,0.16597112678782774,0.1840218461313093,0.12210391987155846
740.0,0.2816483704974271,0.17119835410533205,0.185419347823302,0.12452359686830516
741.0,0.3051578044596912,0.1695540668308052,0.18762370812472323,0.1288124698369757
742.0,0.3315300171526586,0.1711545333686748,0.18930690359354538,0.13270752548998052
743.0,0.3346929674099485,0.1710289011629518,0.1863838828188969,0.1332723536205536
744.0,0.33243396226415095,0.17473893950599964,0.18509835422656998,0.13342501624076056
745.0,0.33420754716981127,0.17370524658595507,0.18790850368806084,0.13347730118581946
746.0,0.3123207547169811,0.17155352134017848,0.18905234149888633,0.12973129880231324
747.0,0.3039005145797598,0.17057827443942913,0.18734889210485756,0.12751502291513758
748.0,0.35570668953687823,0.17635575927434324,0.1873202573900197,0.13648388020537697
749.0,0.2995385934819897,0.16694934121997243,0.19101258585615213,0.1255927586048654
750.0,0.312377358490566,0.16869177411297018,0.19068410933307417,0.12916647938230533
751.0,0.30532590051457975,0.1721408706277662,0.18827952208176768,0.12876308572088657
752.0,0.34371355060034303,0.17484256884388835,0.18739214014812758,0.13505052442198182
753.0,0.32304631217838764,0.16997625697961655,0.18828562644353417,0.13084532981989824
754.0,0.3769502572898799,0.17782387008054082,0.1861082636789818,0.13845978931416858
755.0,0.2795831903945112,0.16331558601343718,0.18626224771130756,0.12204197754565807
756.0,0.3653001715265866,0.1779736346635243,0.18513833895132756,0.13889392339864007
757.0,0.38695540308747856,0.17815888932501314,0.18312611524993933,0.1384424580332996
758.0,0.2931372212692968,0.1635654438457534,0.18994835541170868,0.12404044175891521
759.0,0.34587478559176676,0.17309994825188094,0.1882487441210693,0.13427819582167125
760.0,0.3028181818181818,0.1659692736042557,0.1881916776926673,0.1268525638040643
761.0,0.47663636363636364,0.2024125260618751,0.20166381374616718,0.1646489823407677
762.0,0.29285763293310463,0.16675060172071923,0.18973911337523758,0.1250733620698402
763.0,0.3297255574614065,0.1699397755335587,0.1885355982128451,0.13107047760295837
764.0,0.2959365351629502,0.16707991069800354,0.18855699711354434,0.12684136568887702
765.0,0.34437735849056605,0.1739808844543464,0.18842103356596804,0.13457241229032238
766.0,0.3541252144082333,0.17487822781975862,0.18497885932432204,0.13081534803498868
767.0,0.28783876500857636,0.16544353313799842,0.18837714848883097,0.1246204005267073
768.0,0.28299313893653516,0.1643921314589165,0.1916965510386283,0.12181999885706139
769.0,0.33445454545454545,0.17097699680974182,0.18644589591259123,0.13258130495253703
770.0,0.31653173241852484,0.17129406629896818,0.1913401074928081,0.1291634493932794
771.0,0.33887478559176676,0.17249770580084406,0.18767486921327345,0.13365529574042562
772.0,0.3009605488850772,0.16956943535042285,0.18665501548243169,0.12663055420153552
773.0,0.30039622641509434,0.16940396967345556,0.18794253806852454,0.127778109574919
774.0,0.3285626072041166,0.1731446623019227,0.18717997168340886,0.1328585926670849
775.0,0.4846363636363637,0.19924757955265063,0.19853463957703496,0.16246522295991678
776.0,0.29359176672384224,0.16488775829162194,0.18581712554430124,0.12509251376583874
777.0,0.285097770154374,0.1650649903215977,0.1851279747874911,0.1238085167515904
778.0,0.28712864493996576,0.1633979534219433,0.1842017773486998,0.12392069264451328
779.0,0.36967409948542024,0.17534395933103533,0.185388677972817,0.13537681539159463
780.0,0.3073636363636364,0.16624669951681334,0.18431899207548352,0.12780481694953347
781.0,0.2880548885077187,0.1666664505175073,0.18357386824428668,0.12426845735632998
782.0,0.32620411663807886,0.1732746326388422,0.18902223596120388,0.1320508404834227
783.0,0.32914751286449406,0.1740615850724996,0.18454285101984153,0.13338851310333286
784.0,0.33482161234991425,0.1718122143402812,0.18911331426653624,0.13332201861882334
785.0,0.3153842195540309,0.17267789709394646,0.189222205458739,0.13018886326003837
786.0,0.2771372212692968,0.16459279368728183,0.1833208880609529,0.121916318312196
787.0,0.29879416809605486,0.16926708057904183,0.1882820127390532,0.12761221896322722
788.0,0.2845471698113207,0.16870791398442728,0.18457255964246996,0.12511081562230003
789.0,0.4685849056603773,0.20334236674723097,0.2027642959523528,0.1626105361453055
790.0,0.2815883361921098,0.16920906155558532,0.1833073311304802,0.12438491640315748
791.0,0.2988542024013722,0.1670500346020172,0.1896010417333344,0.12707843277551967
792.0,0.28532418524871356,0.1655295358976748,0.18893718427338999,0.1237846789694838
793.0,0.3452898799313894,0.1783541167256659,0.18422732379362455,0.13601211773943703
794.0,0.304581475128645,0.17047470849735077,0.18650673185934846,0.1286932135211858
795.0,0.33528816466552314,0.17048099775254805,0.18941213340113608,0.13149941180509275
796.0,0.30118181818181816,0.17038301297023542,0.18929838691547457,0.12784989007346043
797.0,0.3098919382504288,0.1677660412860642,0.18536319679741922,0.1286902341859758
798.0,0.3349982847341338,0.17042910214272217,0.18921057388967344,0.13222453600672404
799.0,0.29718353344768433,0.16808060745924872,0.19099698324327952,0.1264210954576536
800.0,0.31618010291595194,0.1681558724676147,0.1852034558534204,0.12966850138319053
801.0,0.281041166380789,0.1668556452284989,0.18916405197551944,0.12302125812448092
802.0,0.28785591766723845,0.1676674337798503,0.186865188512595,0.12498433809479827
803.0,0.5378919382504288,0.1873459239016391,0.19322968828279313,0.16331682324786156
804.0,0.34485934819897085,0.1763316141306842,0.18803168220976782,0.13466047173808923
805.0,0.3190926243567753,0.1739733510251944,0.18778981341097,0.13148922631872498
806.0,0.3683241852487135,0.17490952043296887,0.18667287421089693,0.1375184364432027
807.0,0.2900548885077187,0.1647771703901216,0.18444645324120007,0.12430635547987967
808.0,0.3046792452830189,0.17157414477154004,0.18672751029510934,0.12765108169623526
809.0,0.3189708404802744,0.1742701813167879,0.18246649176087557,0.1311106763006206
810.0,0.296156089193825,0.1633224125762942,0.18612149045341747,0.1251451136624023
811.0,0.3304648370497428,0.17200851787176333,0.1879072522817413,0.13237286072826765
812.0,0.29714408233276157,0.16678964274292365,0.18913463718021714,0.1271236107118716
813.0,0.4960857632933105,0.19746183880384388,0.19839782391080807,0.1643730881674599
814.0,0.4996192109777015,0.19681779422433038,0.19694603175367154,0.16344765590750335
815.0,0.3050154373927959,0.16960768241163526,0.18912044064230502,0.1282042184887658
816.0,0.3198010291595197,0.17252990511144786,0.1894394967718565,0.13091029277720934
817.0,0.3319279588336192,0.17012695140255119,0.18913740881638005,0.1316752970470139
818.0,0.30588164665523154,0.17359850832789558,0.18898989965002133,0.12856779119633915
819.0,0.3160720411663808,0.17137545277595145,0.18844003735022408,0.13038263413838644
820.0,0.2824802744425386,0.1636275356654181,0.18279859123079875,0.12219825080433722
821.0,0.28324013722126934,0.16227652205055565,0.18545331246969976,0.12307494039790909
822.0,0.34719554030874783,0.1709879284083857,0.18880640128714818,0.1334167354752874
823.0,0.3820188679245283,0.17436981500742527,0.18523934321361518,0.13788413519975487
824.0,0.32855231560891934,0.17319258360677037,0.18872750536897445,0.13219486127040672
825.0,0.29975814751286445,0.17203886681025507,0.1852435748226725,0.12821555791206046
826.0,0.3200343053173242,0.17746309738747096,0.18533257656852725,0.1310976151541365
827.0,0.3595506003430532,0.17726283031990633,0.185448770820765,0.13379747409179263
828.0,0.37801543739279586,0.17739413177432756,0.18379965675146315,0.13738659992530206
829.0,0.3065368782161236,0.16731335699154504,0.18411104441002185,0.12740972472999382
830.0,0.28681303602058317,0.16857613732922783,0.18903787529523772,0.1247295737196614
831.0,0.3377135506003431,0.17381016280923373,0.18818090106116597,0.134613194987488
832.0,0.325704974271012,0.17379147137365208,0.18476025573022947,0.13166212816756268
833.0,0.33460548885077185,0.17568668182494038,0.18347753594609081,0.13458375338352493
834.0,0.3253481989708405,0.17333361151207186,0.1883063673722799,0.13180674398157602
835.0,0.2933344768439108,0.16248004526966559,0.18281900712406762,0.1243268890990793
836.0,0.3037855917667238,0.1717310507791073,0.18565675463936612,0.12907386100500814
837.0,0.3657615780445969,0.17802918089856318,0.18668257038880334,0.13712946889238134
838.0,0.3152744425385935,0.1700270110393517,0.18946726775684788,0.12932239266849552
839.0,0.30894854202401373,0.17098768738379708,0.18632011682746036,0.1292298244439292
840.0,0.3429794168096055,0.1719704160733839,0.189100618327445,0.13431518730032166
841.0,0.28932075471698115,0.16481855119354122,0.18607787213413998,0.1241887345261259
842.0,0.2951286449399657,0.16889706615753033,0.18550768490917688,0.12676909828252073
843.0,0.33396912521440825,0.17509164026351878,0.18622132834863767,0.1339282485946427
844.0,0.30430531732418525,0.16677239680380387,0.1889371825566173,0.1276714600916943
845.0,0.2956449399656947,0.16793722400254388,0.18774155913576418,0.1269086560248273
846.0,0.3722452830188679,0.17751779019878883,0.18673959891770658,0.13895853058261615
847.0,0.3417307032590052,0.17191007914541045,0.188330265103884,0.1320764927074692
848.0,0.2807770154373928,0.16150880160503084,0.18484100568215445,0.12238447777299458
849.0,0.3055008576329331,0.1645834131943706,0.18706293338529678,0.12622551854935163
850.0,0.3096037735849057,0.1725054800397973,0.18540267992398488,0.13041804222370387
851.0,0.27959005145797594,0.16784151843244144,0.18772876388355159,0.12319786858080906
852.0,0.3558885077186964,0.18037972642667666,0.18606805919732206,0.13772916286329406
853.0,0.2950205831903945,0.164342723606994,0.18816786974206695,0.12534184815055463
854.0,0.33550943396226424,0.1726904901456308,0.1885933802811554,0.13302066069786242
855.0,0.2959090909090909,0.1650512255528203,0.19109037743294682,0.1253223736202672
856.0,0.29882161234991417,0.16339613748640647,0.18373698819372897,0.12539161335987487
857.0,0.33337392795883364,0.17591387439875142,0.18693842129567823,0.1329001440368949
858.0,0.31944253859348204,0.17214746785812815,0.18880994519468033,0.1307754228449419
859.0,0.28925214408233274,0.17136877596041983,0.18375275487982476,0.12531053658634822
860.0,0.2864356775300172,0.16793654620906953,0.18764171772599922,0.12467234900647804
861.0,0.32067753001715266,0.17196328283288007,0.18546020195143212,0.131703603588128
862.0,0.2820154373927959,0.16040831760110097,0.187022746111644,0.12089177386133394
863.0,0.30561749571183533,0.16988541132744234,0.18845104884520952,0.1281706553727512
864.0,0.47119725557461406,0.20381314988759505,0.20266790389386335,0.16349650231768034
865.0,0.3041989708404803,0.16459383856142712,0.19028394225244738,0.12687152330602391
866.0,0.30187650085763296,0.1691841069183714,0.19012442382268427,0.12705083085709612
867.0,0.3668284734133791,0.17750016854864864,0.18571310948349154,0.13897830289468371
868.0,0.2950823327615781,0.16216301296435645,0.1866571083247909,0.12441453357784249
869.0,0.3575849056603774,0.17778151733197328,0.18744768426126726,0.13674770929515273
870.0,0.30227444253859354,0.167899816121935,0.18786252997202232,0.12790172177414455
871.0,0.30039794168096057,0.16396636886255492,0.1851116462945988,0.12692312472911452
872.0,0.373401372212693,0.17544424764132413,0.18660254762880435,0.13827231049596042
873.0,0.29203087478559175,0.16469810223242323,0.19005225651468313,0.1245694841720848
874.0,0.32144425385934816,0.1691093932290151,0.19034766806597644,0.1291182982783213
875.0,0.3490686106346484,0.17415526957118732,0.1878998951110243,0.13513014381791869
876.0,0.29898456260720413,0.1668575027893967,0.19044754862818472,0.12685025294885316
877.0,0.33979759862778736,0.18051582635437502,0.18582666350365729,0.1352159323420604
878.0,0.36685763293310464,0.176893842569513,0.18578430889993722,0.13911305860475243
879.0,0.3053481989708405,0.17126646272482113,0.1879637708008043,0.12874054936691715
880.0,0.2897186963979417,0.16735477218157524,0.18303089959597132,0.12492665745572988
881.0,0.2876861063464837,0.1696638209825341,0.18748952575066025,0.12534407000312991
882.0,0.3248902229845626,0.17185659269469805,0.18891498540811175,0.131738443203183
883.0,0.2865797598627787,0.1639284952928724,0.19176039317854196,0.12233665229219425
884.0,0.34653687821612345,0.17734263030762135,0.18647997284776915,0.13594080278871967
885.0,0.30527444253859354,0.17325468569967456,0.18801132684473046,0.12843442859552687
886.0,0.2867718696397942,0.16672208073025285,0.1900239476121857,0.12413242594034328
887.0,0.3234854202401372,0.17022830039874498,0.1899028195195619,0.1310745848024647
888.0,0.27997084048027443,0.1667885077190885,0.18247851537777568,0.12339452489223143
889.0,0.32348198970840475,0.17433616155161402,0.18838740737520882,0.1318369332710583
890.0,0.2914768439108062,0.1663716664208188,0.18965047008913638,0.1260481701925326
891.0,0.344097770154374,0.17578787903195356,0.18706948011518154,0.1347604607859039
892.0,0.28537392795883365,0.16679854753779785,0.18784591764462283,0.12385412352486523
893.0,0.36232933104631215,0.17635438176082657,0.18532792512334087,0.13607974814257762
894.0,0.3504253859348199,0.1719645891318923,0.1874203259128874,0.13346987367672325
895.0,0.3015626072041166,0.169466370251302,0.18766957935593803,0.12816567045956062
896.0,0.3057015437392796,0.17136798557809407,0.18595408451940648,0.12886841804809138
897.0,0.34661921097770154,0.17744185793809777,0.1856208842865795,0.13599974327783806
898.0,0.31074271012006865,0.17091710954350556,0.19064939259082667,0.12868906395281793
899.0,0.3399348198970841,0.1785399966157222,0.18417479672439452,0.1361102950243854
900.0,0.34435677530017156,0.1760191900573726,0.18723126500313964,0.1348973909061462
901.0,0.33717495711835327,0.1690297515714509,0.18922708038961064,0.13149539871070373
902.0,0.2963704974271012,0.1688180479852536,0.18665278107094316,0.12698036866058385
903.0,0.34114751286449396,0.173744197371041,0.18944311505172057,0.13362364116694453
904.0,0.32069811320754715,0.17261683452704027,0.18960078885955578,0.13059139380172952
905.0,0.29144768439108054,0.16497501414456245,0.1907986723082834,0.12523621961562797
906.0,0.30386963979416803,0.1710494901711712,0.18661869109853305,0.12860830122113062
907.0,0.291958833619211,0.16811942016267675,0.18786604594172146,0.12571898978197885
908.0,0.34777186963979423,0.1722302383588422,0.18765060388936206,0.13450596903257295
909.0,0.3146003430531732,0.17156440523790076,0.1876077974525644,0.13007597249482664
910.0,0.29250943396226414,0.1656710139130441,0.183887716181718,0.12607462760124202
911.0,0.3123121783876501,0.16873530663776196,0.19054729395258602,0.1285523649384225
912.0,0.3113018867924528,0.16878845174547547,0.1890096586855085,0.12823647353414316
913.0,0.3247101200686107,0.17407937505698406,0.18503973262537726,0.13251029086114793
914.0,0.3417101200686106,0.1764705021812863,0.18728862398419577,0.13462504693443605
915.0,0.3835608919382505,0.17881674354355964,0.18461929252240444,0.1400782607684295
916.0,0.2933396226415094,0.1679423383644656,0.18495781044015178,0.12679642387735718
917.0,0.31993653516295023,0.17067846956452315,0.18735870637708676,0.13037679325400917
918.0,0.29286963979416814,0.16660946472691482,0.18743857143868328,0.1262627084238968
919.0,0.3157152658662093,0.17146934308023987,0.18823318065241107,0.13082483541669698
920.0,0.280770154373928,0.163880929619737,0.1856966868519549,0.12100861113686504
921.0,0.3446329331046312,0.17404708765736487,0.18883201902823282,0.1342181461126709
922.0,0.30068953687821615,0.16519001073196585,0.191611835418625,0.12605533848975045
923.0,0.36123327615780443,0.1760160845024757,0.18715145805517094,0.13725339694776073
924.0,0.3825008576329331,0.1771707683624064,0.18501974230188664,0.1396319879050844
925.0,0.3688147512864494,0.17970457142816515,0.18570079369631853,0.1389397088967646
926.0,0.3286689536878216,0.17388331342602664,0.18368393917801926,0.13247040231548296
927.0,0.3431234991423671,0.17287271693501757,0.18845937580868805,0.13473726426065702
928.0,0.3319108061749571,0.17001756498952056,0.1888888250565448,0.13113897584880355
929.0,0.3741029159519726,0.1813728664597335,0.1850781668137172,0.13886376368713096
930.0,0.29781303602058323,0.1706517088686653,0.1884713657793736,0.1268247244505602
931.0,0.32721955403087477,0.1725702664292259,0.18685056824903218,0.132626528100618
932.0,0.31485763293310465,0.17204562665324982,0.19009353158092074,0.12805916438777185
933.0,0.29755746140651795,0.1653256010850695,0.1896066304848941,0.12622824869096896
934.0,0.316180102915952,0.16920138876829532,0.19109740889115154,0.12845512472858497
935.0,0.3459554030874785,0.17238986372154336,0.18841713793486878,0.1332002702300767
936.0,0.3364802744425386,0.17419254012055535,0.18829830703761255,0.13338447560088634
937.0,0.3340771869639794,0.1788044393164813,0.18231922948476847,0.133811461140191
938.0,0.33647169811320754,0.17558529653629637,0.1853130571789983,0.13410238421509202
939.0,0.2968576329331046,0.1659806055369902,0.1858001617315329,0.12583859562714877
940.0,0.34094854202401376,0.1709027124989197,0.1890331391706103,0.13255476948904943
941.0,0.3180840480274443,0.17084216714582534,0.1903667567123312,0.13016722448937854
942.0,0.32368610634648376,0.17070235225864638,0.1895744778849712,0.1320631706822799
943.0,0.3098061749571184,0.1671891355765436,0.1838644431332782,0.1284629623214376
944.0,0.3667204116638079,0.17767528409611014,0.18561313567650145,0.13599115881699123
945.0,0.3548267581475128,0.175502537038433,0.18768904806638634,0.13543616472930545
946.0,0.2793499142367067,0.1683355291294281,0.18878852168394378,0.12300922603549908
947.0,0.3238319039451115,0.17147000829088005,0.19073033508286716,0.13095409786877202
948.0,0.30946826758147516,0.16806111483646435,0.18918096358863626,0.12854323121943184
949.0,0.2865471698113208,0.16593092201415136,0.190937915292345,0.12416208777082516
950.0,0.32132761578044594,0.17369668765968993,0.18894815152877809,0.13129065415076574
951.0,0.3254802744425386,0.1750295557013509,0.18593473209971859,0.13248187324995803
952.0,0.28520411663807893,0.16360256702297352,0.18534598885117476,0.12276706363321926
953.0,0.3008387650085763,0.16722379765298626,0.18890065905552963,0.12745938336736637
954.0,0.3096329331046312,0.16928109246986378,0.1899358356052789,0.12890616422000364
955.0,0.28943053173241856,0.16479097204574994,0.1863098813162252,0.12426535390751266
956.0,0.31104116638078905,0.17324076613842287,0.1884282388052267,0.12941743501494266
957.0,0.33618010291595196,0.17277346702191668,0.18804652363914492,0.13371753634670355
958.0,0.32995540308747856,0.17305766510122592,0.18762078303935312,0.13252152523748606
959.0,0.28755746140651806,0.1608736930551149,0.1864405656930524,0.12272819654726012
960.0,0.29292795883361916,0.16159757634560684,0.18441786529744472,0.12519213636668097
961.0,0.3157392795883362,0.17008278552214165,0.19031316306310392,0.12996044100390464
962.0,0.2991320754716982,0.17106245183230215,0.1870052166539802,0.12695843964473336
963.0,0.2954596912521441,0.16386275900338132,0.1867613130328062,0.12579245671395445
964.0,0.32037907375643226,0.1717866501138014,0.1898527146862333,0.13091108145039712
965.0,0.34415608919382507,0.1725870555416508,0.18827748033819866,0.13332961354634795
966.0,0.28075300171526585,0.16903893068921874,0.18818001876206608,0.1234038681619049
967.0,0.3158593481989708,0.17034303468615405,0.18943395226365517,0.13042173050628167
968.0,0.319876500857633,0.16994392196057576,0.19056231472684268,0.13001801273224056
969.0,0.2857907375643225,0.16245965861115116,0.1839533179196592,0.1224958799885338
970.0,0.4763327615780446,0.19788224845481944,0.2015457291758942,0.1617135186146437
971.0,0.3182281303602058,0.17188350902586136,0.18617566519042056,0.13062032137115498
972.0,0.27898627787307034,0.16268204505817044,0.1838075599615028,0.12203252640583599
973.0,0.2805008576329331,0.1643091118439045,0.1838173752435859,0.12321392124963629
974.0,0.33806003430531734,0.17308983097944622,0.18848745651828988,0.13406222188469505
975.0,0.29507032590051463,0.1690153698117112,0.18649144766409967,0.1267425232887332
976.0,0.37422984562607203,0.1756169829481737,0.1855614587670487,0.1370141201361653
977.0,0.29271183533447687,0.16570117926068947,0.19157721125172963,0.12396298399723403
978.0,0.3257204116638079,0.17298333212208497,0.18915742292839274,0.13269450248005948
979.0,0.3109125214408233,0.16912030781676965,0.1883008008132411,0.12977340964975695
980.0,0.2886174957118353,0.16809969003400066,0.18914464445201173,0.12471545642178104
981.0,0.33816638078902234,0.17093276629194085,0.18834183139001665,0.13418195389809232
982.0,0.3141012006861063,0.16861398128488655,0.18985959027922197,0.12926629015357005
983.0,0.2892401372212693,0.1646736680309261,0.1899585377598587,0.1243774156655474
984.0,0.3174545454545455,0.1709993019761454,0.19007648473285713,0.13042340459990878
985.0,0.32150428816466553,0.17091594143622382,0.18381357023429298,0.1312733518399212
986.0,0.36634476843910807,0.17408373645893346,0.1851945505572777,0.1324832360640177
987.0,0.2883722126929674,0.16952864115493038,0.18623724020924254,0.12583016457845358
988.0,0.2937015437392796,0.16480386155719468,0.18554977747075282,0.12545014972026336
989.0,0.33674785591766726,0.17510813370295056,0.18501088748774178,0.13451007843484025
990.0,0.31219039451114916,0.16801494015230622,0.1872277346289689,0.1294283727010893
991.0,0.37871355060034306,0.1782505980360062,0.18461447365425449,0.13917014116788856
992.0,0.28534133790737565,0.1677423946579944,0.18835998523048667,0.12431720866749514
993.0,0.28669639794168095,0.16493978951899402,0.1908674952774436,0.12390081345883243
994.0,0.29227615780445965,0.16770386276710503,0.18970955662794764,0.12586039338522342
995.0,0.2823550600343053,0.1708905362052156,0.18356674129508893,0.1251255051744236
996.0,0.28037735849056605,0.16569339183981457,0.18117022628463014,0.12251815138635047
997.0,0.3032469982847341,0.17080411751316052,0.1867340982598078,0.12824416137209463
998.0,0.3739090909090909,0.17936741830864747,0.1866793980850032,0.13911585748460165
999.0,0.3354562607204116,0.17415052766686365,0.1854250224766119,0.1335846805571408
